,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.2355188846588135,0.05079585437721149,0.00455477237701416,0.005778110469850677,1e-05,{'C': 1e-05},0.7738927738927738,0.7828518173345759,0.7920700783771324,0.790436005625879,0.7889908256880734,0.7951807228915662,0.7988929889298892,0.791859389454209,0.7919776119402986,0.7828467153284672,0.7888976439402338,0.006845239753632287,7
1,0.19067506790161132,0.016561491150843422,0.009062719345092774,0.009245216312776045,0.0001,{'C': 0.0001},0.7941026944585664,0.792664289353031,0.8159203980099502,0.8093306288032455,0.8019753086419753,0.8101391650099404,0.8168316831683167,0.8152610441767068,0.8011988011988012,0.8007850834151129,0.8058182526234112,0.008458264598696058,2
2,0.3253247499465942,0.01629336059566278,0.0019158363342285157,0.0012534186755260401,0.001,{'C': 0.001},0.7957559681697615,0.7898089171974523,0.8136645962732919,0.8073684210526314,0.8018433179723502,0.8141683778234086,0.815966822187662,0.8140495867768596,0.8060637741766858,0.8036622583926756,0.8062323300947113,0.008252391445574173,1
3,2.6585275173187255,0.3910509683692047,0.0030723333358764647,0.003989878110777505,0.01,{'C': 0.01},0.7904,0.7920897915553181,0.8137715179968701,0.805732484076433,0.8008255933952528,0.8132094943240454,0.8123044838373307,0.8124675324675324,0.8098999473407056,0.8036998972250771,0.8054370417120414,0.008217672019002703,3
4,21.17811608314514,2.360434068885808,0.004616761207580566,0.005297789520012608,0.1,{'C': 0.1},0.7904,0.7916666666666667,0.8137715179968701,0.805732484076433,0.8004136504653567,0.8136293236964378,0.8110647181628392,0.8133125325013001,0.8103266596417281,0.8034979423868314,0.8053784843562363,0.008362162373173982,4
5,68.28808071613312,2.276468589272782,0.004394173622131348,0.005968124907979566,1,{'C': 1},0.7904,0.7920897915553181,0.8137715179968701,0.805732484076433,0.8008277289187792,0.8140495867768596,0.8100208768267224,0.8133125325013001,0.8103266596417281,0.8028821410190428,0.8053383205157629,0.008263736899157702,5
6,71.48572969436646,2.2356423172519717,0.00705564022064209,0.008283461951964223,10,{'C': 10},0.7914893617021276,0.7904,0.8124675324675324,0.8065887353878853,0.7979220779220779,0.8129829984544049,0.8085774058577406,0.8138572905894519,0.8098999473407056,0.802672147995889,0.8046828142731871,0.008293117844479956,6
7,72.23035516738892,2.545586723405109,0.004584288597106934,0.006502089137893259,100,{'C': 100},0.7803643724696355,0.7885304659498208,0.764736567553469,0.8006150691952846,0.7772657450076805,0.7504150525733261,0.7996070726915521,0.7835153922542204,0.7997987927565392,0.8012139605462822,0.7846062151690205,0.01624720362013947,8
8,77.89192407131195,2.3060111027736223,0.005560111999511719,0.008066505790822588,1000,{'C': 1000},0.7595920349684313,0.7080021197668257,0.7473347547974414,0.616931216931217,0.7603143418467584,0.691358024691358,0.7360824742268042,0.7451946771808772,0.6982310093652444,0.675068493150685,0.7138151843278292,0.04304516847468269,9
9,72.16446988582611,8.726271854247779,0.003533291816711426,0.004007681527288037,10000,{'C': 10000},0.7274666666666666,0.7223910840932116,0.7657028913260219,0.7128712871287128,0.7609756097560976,0.6492204899777283,0.3910301331464611,0.6830985915492959,0.7210666666666667,0.7713342762847714,0.6905231213164147,0.1060161983923194,10
