,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,19.076413869857788,0.5569717045495883,5.380337953567505,0.18299263854893363,1e-05,1e-05,poly,"{'C': 1e-05, 'gamma': 1e-05, 'kernel': 'poly'}",0.6666666666666666,0.6667378765221106,0.6668091472536867,0.6667378892035544,5.816590271307549e-05,198
1,20.91593400637309,0.29027053528315294,6.641195456186931,0.12048117748984259,1e-05,1e-05,rbf,"{'C': 1e-05, 'gamma': 1e-05, 'kernel': 'rbf'}",0.672049956933678,0.6734275542129678,0.6964784795975404,0.6806503064124126,0.011204540434117068,172
2,23.65078314145406,1.0278794518913528,8.501274347305298,0.32336576439259684,1e-05,1e-05,sigmoid,"{'C': 1e-05, 'gamma': 1e-05, 'kernel': 'sigmoid'}",0.6719776079233502,0.6732822780714055,0.6960116188135403,0.6804221699303438,0.011034502607412556,180
3,18.685643911361694,0.6361807518106876,5.922916730244954,0.036801933148151736,1e-05,0.0001,poly,"{'C': 1e-05, 'gamma': 0.0001, 'kernel': 'poly'}",0.6666666666666666,0.6667378765221106,0.6668091472536867,0.6667378892035544,5.816590271307549e-05,198
4,21.04606572786967,0.8369075877978274,7.124394337336223,0.1479351288593416,1e-05,0.0001,rbf,"{'C': 1e-05, 'gamma': 0.0001, 'kernel': 'rbf'}",0.6744512920315711,0.6756171502815072,0.6993713515940727,0.6831448649255099,0.01148189073126546,168
5,23.241425673166912,0.48718375092064176,8.316799958546957,0.13902062140585716,1e-05,0.0001,sigmoid,"{'C': 1e-05, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.6719776079233502,0.6732822780714055,0.6960116188135403,0.6804221699303438,0.011034502607412556,180
6,18.476042985916138,0.2909623941826618,5.921950260798137,0.1384771682806856,1e-05,0.001,poly,"{'C': 1e-05, 'gamma': 0.001, 'kernel': 'poly'}",0.6666666666666666,0.6667378765221106,0.6668091472536867,0.6667378892035544,5.816590271307549e-05,198
7,21.80428107579549,0.5393717350048272,7.194396018981934,0.050846274666377526,1e-05,0.001,rbf,"{'C': 1e-05, 'gamma': 0.001, 'kernel': 'rbf'}",0.7294201015708043,0.7420477733765454,0.7397325692454633,0.7370665299889472,0.0054892560435106435,153
8,23.265971422195435,0.9945890873268763,8.414181073506674,0.20273428398948792,1e-05,0.001,sigmoid,"{'C': 1e-05, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.672049956933678,0.6733549083063647,0.6961671695161471,0.6805223406648742,0.011073615925148819,177
9,18.103140433629353,0.7228882972276707,5.9031749566396075,0.07010302772111986,1e-05,0.01,poly,"{'C': 1e-05, 'gamma': 0.01, 'kernel': 'poly'}",0.6666666666666666,0.6667378765221106,0.6668091472536867,0.6667378892035544,5.816590271307549e-05,198
10,21.218439022699993,0.6581541773146478,7.142552137374878,0.17261958863949528,1e-05,0.01,rbf,"{'C': 1e-05, 'gamma': 0.01, 'kernel': 'rbf'}",0.806406685236769,0.825202673872849,0.8192534381139488,0.8169540201555904,0.007844146563117304,106
11,23.7736500898997,0.31275837367339726,8.441707611083984,0.06471481495565097,1e-05,0.01,sigmoid,"{'C': 1e-05, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.6781284004352557,0.6799607714939524,0.7043527416619559,0.6874788356736126,0.011953175047997764,165
12,18.298642953236897,0.4688367968314084,5.962349096934001,0.06210756803381355,1e-05,0.1,poly,"{'C': 1e-05, 'gamma': 0.1, 'kernel': 'poly'}",0.7699433865156974,0.7226890756302521,0.7107715244129706,0.7344705266530631,0.025552549334497132,156
13,21.807416518529255,0.6338095491250171,7.156545718510945,0.11149722556757898,1e-05,0.1,rbf,"{'C': 1e-05, 'gamma': 0.1, 'kernel': 'rbf'}",0.44811437022430367,0.5189367207715831,0.5421211417962405,0.5030532383467671,0.0399870337569028,263
14,27.917274077733357,0.8120253864816611,10.212831258773804,0.3812277192918938,1e-05,0.1,sigmoid,"{'C': 1e-05, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.7719662556781309,0.7809025506867233,0.783052177324441,0.7786398566456917,0.004800224056575923,145
15,9.901795069376627,0.38158340902140203,2.7938485145568848,0.053545521213974955,1e-05,1,poly,"{'C': 1e-05, 'gamma': 1, 'kernel': 'poly'}",0.8787230541385552,0.882936507936508,0.887940935192781,0.8831996593716887,0.0037676820964387065,79
16,17.60531735420227,0.5081093328957129,7.071903546651204,0.07662492604174276,1e-05,1,rbf,"{'C': 1e-05, 'gamma': 1, 'kernel': 'rbf'}",0.18704618065640427,0.26755481543158477,0.1765049678550555,0.2103722717900435,0.04066573682700745,287
17,28.52600296338399,0.5167775373794075,10.023689270019531,0.2926404752561863,1e-05,1,sigmoid,"{'C': 1e-05, 'gamma': 1, 'kernel': 'sigmoid'}",0.7808402461867808,0.7886981208598081,0.7900933820544052,0.7865435372315903,0.004073182043046616,128
18,31.87476460138957,4.618667995975144,0.858746608098348,0.01681191008281354,1e-05,10,poly,"{'C': 1e-05, 'gamma': 10, 'kernel': 'poly'}",0.9334151580239337,0.9349630300286705,0.946886446886447,0.938420640803022,0.006018539279168018,17
19,19.284830888112385,1.0154427036130123,8.427753686904907,0.09571963725305026,1e-05,10,rbf,"{'C': 1e-05, 'gamma': 10, 'kernel': 'rbf'}",0.6679507758159443,0.4161380360314641,0.3112313937753721,0.4651231713688232,0.14968951317555862,271
