,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,14.841231187184652,0.5309387788619175,4.882514397303264,0.357414863393433,1e-05,1e-05,poly,"{'C': 1e-05, 'gamma': 1e-05, 'kernel': 'poly'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
1,20.802813688913982,0.8780125857472509,6.79534371693929,0.15549999627034036,1e-05,1e-05,rbf,"{'C': 1e-05, 'gamma': 1e-05, 'kernel': 'rbf'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
2,23.890541474024456,0.7010889586861954,8.527734756469727,0.4548367808756843,1e-05,1e-05,sigmoid,"{'C': 1e-05, 'gamma': 1e-05, 'kernel': 'sigmoid'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
3,19.484076182047527,1.2725967216886485,6.0743638674418134,0.30259998662844323,1e-05,0.0001,poly,"{'C': 1e-05, 'gamma': 0.0001, 'kernel': 'poly'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
4,21.722262303034466,0.7027806367624573,6.469408432642619,0.034572510352228934,1e-05,0.0001,rbf,"{'C': 1e-05, 'gamma': 0.0001, 'kernel': 'rbf'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
5,21.945867776870728,0.2040915868551988,7.892444372177124,0.05381826202561089,1e-05,0.0001,sigmoid,"{'C': 1e-05, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
6,17.50580644607544,0.7029333996775471,5.541390021642049,0.09123133707558655,1e-05,0.001,poly,"{'C': 1e-05, 'gamma': 0.001, 'kernel': 'poly'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
7,20.041605949401855,0.3746837516663426,6.6777106920878095,0.030324509529706764,1e-05,0.001,rbf,"{'C': 1e-05, 'gamma': 0.001, 'kernel': 'rbf'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
8,21.771608750025432,0.1995272986535719,7.9149885177612305,0.08826822378258489,1e-05,0.001,sigmoid,"{'C': 1e-05, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
9,17.581543763478596,0.8304632647843848,5.569468259811401,0.07910419487131515,1e-05,0.01,poly,"{'C': 1e-05, 'gamma': 0.01, 'kernel': 'poly'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
10,20.24489140510559,0.3509813413077012,6.596787214279175,0.03134718864869317,1e-05,0.01,rbf,"{'C': 1e-05, 'gamma': 0.01, 'kernel': 'rbf'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
11,22.41903082529704,0.11971608619401593,8.047593275705973,0.10050297272594153,1e-05,0.01,sigmoid,"{'C': 1e-05, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
12,17.359811305999756,0.8683284610604107,5.515360434850057,0.1008063590153279,1e-05,0.1,poly,"{'C': 1e-05, 'gamma': 0.1, 'kernel': 'poly'}",0.672029172029172,0.6721117678667383,0.6724619016956428,0.6722009332899952,0.00018757367359765236,132
13,20.213553826014202,0.3223207378868032,6.680970033009847,0.12220324988127686,1e-05,0.1,rbf,"{'C': 1e-05, 'gamma': 0.1, 'kernel': 'rbf'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
14,25.95140814781189,0.2746685658541035,9.698818445205688,0.022112221896053975,1e-05,0.1,sigmoid,"{'C': 1e-05, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
15,11.756184180577597,0.32736466316857704,3.4680159091949463,0.08154361389118629,1e-05,1,poly,"{'C': 1e-05, 'gamma': 1, 'kernel': 'poly'}",0.8251358506339695,0.8206968745326753,0.8347701149425286,0.8268671922174343,0.005874296649263658,74
16,16.748709281285603,0.09331682835688411,6.682997862497966,0.16811195742012547,1e-05,1,rbf,"{'C': 1e-05, 'gamma': 1, 'kernel': 'rbf'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
17,27.172277212142944,0.1938581521964691,9.711915810902914,0.21140828285315424,1e-05,1,sigmoid,"{'C': 1e-05, 'gamma': 1, 'kernel': 'sigmoid'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
18,55.504013220469155,6.739964041556619,0.9233516057332357,0.033580865719092995,1e-05,10,poly,"{'C': 1e-05, 'gamma': 10, 'kernel': 'poly'}",0.8774478837650032,0.9075577763897563,0.9110873875247826,0.8986970222686,0.015094942709374568,9
19,18.16771737734477,0.06758831799228925,7.86644983291626,0.04699302834546603,1e-05,10,rbf,"{'C': 1e-05, 'gamma': 10, 'kernel': 'rbf'}",0.6675897326658856,0.6675897326658856,0.6676608436301662,0.6676134337941424,3.352113667872589e-05,143
